order_id,order_year,order_month,order_day,product_id,product_title,product_category,current_product_stock,client_id,price_inr,quantity_ordered
O4756,2025,4,4,P015,School Backpacks,Stationery & School Products,143,C003,918,18
O5858,2025,4,4,P011,Packaged Snacks,Groceries & Beverages,527,C003,574,1
O0069,2025,4,7,P013,Notebooks (Bundle),Stationery & School Products,1412,C008,689,12
O0133,2025,4,8,P001,iPhone 15,Electronics,266,C005,103266,2
O1606,2025,4,8,P007,Treadmill,Gym Products,36,C005,48244,2
O3237,2025,4,8,P005,Summer Cotton T-Shirts,Fashion,2743,C005,1723,29
O1741,2025,4,9,P001,iPhone 15,Electronics,167,C007,103266,2
O4004,2025,4,9,P010,Soft Drink Cases,Groceries & Beverages,667,C003,2527,29
O5237,2025,4,9,P008,Dumbbell Set,Gym Products,673,C002,3216,1
O0073,2025,4,10,P004,Men's Winter Jacket,Fashion,2727,C006,4020,4
O1101,2025,4,10,P003,Bluetooth Speakers,Electronics,305,C004,10912,1
O2263,2025,4,10,P006,Festive Sarees,Fashion,2324,C002,6892,4
O3257,2025,4,10,P003,Bluetooth Speakers,Electronics,339,C001,10912,2
O1353,2025,4,11,P015,School Backpacks,Stationery & School Products,119,C001,918,27
O1849,2025,4,11,P008,Dumbbell Set,Gym Products,490,C008,3216,3
O4935,2025,4,11,P005,Summer Cotton T-Shirts,Fashion,1131,C001,1723,28
O2634,2025,4,13,P003,Bluetooth Speakers,Electronics,325,C009,10912,2
O2988,2025,4,13,P014,Pens & Markers Set,Stationery & School Products,400,C001,344,20
O3364,2025,4,13,P015,School Backpacks,Stationery & School Products,342,C011,918,25
O4140,2025,4,13,P013,Notebooks (Bundle),Stationery & School Products,945,C001,689,14
O4559,2025,4,13,P015,School Backpacks,Stationery & School Products,374,C007,918,11
O3180,2025,4,14,P012,Tea & Coffee Packs,Groceries & Beverages,957,C006,459,2
O3442,2025,4,14,P012,Tea & Coffee Packs,Groceries & Beverages,889,C004,459,3
O5394,2025,4,14,P015,School Backpacks,Stationery & School Products,68,C003,918,21
O4488,2025,4,15,P005,Summer Cotton T-Shirts,Fashion,1546,C008,1723,25
O5522,2025,4,15,P005,Summer Cotton T-Shirts,Fashion,208,C004,1723,29
O0026,2025,4,16,P004,Men's Winter Jacket,Fashion,2774,C006,4020,3
O1027,2025,4,16,P011,Packaged Snacks,Groceries & Beverages,1974,C011,574,5
O2775,2025,4,16,P010,Soft Drink Cases,Groceries & Beverages,174,C012,2527,14
O3360,2025,4,16,P013,Notebooks (Bundle),Stationery & School Products,292,C002,689,16
O4300,2025,4,16,P005,Summer Cotton T-Shirts,Fashion,1805,C001,1723,23
O0248,2025,4,17,P010,Soft Drink Cases,Groceries & Beverages,2015,C003,2527,29
O3085,2025,4,17,P005,Summer Cotton T-Shirts,Fashion,2885,C008,1723,29
O2420,2025,4,18,P010,Soft Drink Cases,Groceries & Beverages,538,C002,2527,20
O0229,2025,4,20,P001,iPhone 15,Electronics,244,C002,103266,1
O0796,2025,4,21,P005,Summer Cotton T-Shirts,Fashion,5311,C003,1723,29
O1443,2025,4,21,P010,Soft Drink Cases,Groceries & Beverages,1363,C004,2527,23
O0317,2025,4,22,P010,Soft Drink Cases,Groceries & Beverages,1928,C012,2527,26
O4505,2025,4,22,P010,Soft Drink Cases,Groceries & Beverages,259,C010,2527,14
O0093,2025,4,23,P015,School Backpacks,Stationery & School Products,462,C008,918,18
O3161,2025,4,23,P015,School Backpacks,Stationery & School Products,80,C012,918,14
O3431,2025,4,23,P015,School Backpacks,Stationery & School Products,315,C001,918,28
O0733,2025,4,24,P010,Soft Drink Cases,Groceries & Beverages,1863,C007,2527,28
O2305,2025,4,24,P003,Bluetooth Speakers,Electronics,153,C011,10912,4
O3704,2025,4,24,P013,Notebooks (Bundle),Stationery & School Products,86,C001,689,22
O5114,2025,4,24,P007,Treadmill,Gym Products,50,C008,48244,2
O1938,2025,4,25,P007,Treadmill,Gym Products,5,C006,48244,1
O3722,2025,4,26,P004,Men's Winter Jacket,Fashion,511,C005,4020,5
O4262,2025,4,26,P007,Treadmill,Gym Products,4,C001,48244,2
O2247,2025,4,27,P005,Summer Cotton T-Shirts,Fashion,3608,C001,1723,11
O4178,2025,4,27,P012,Tea & Coffee Packs,Groceries & Beverages,932,C003,459,1
O5911,2025,4,27,P013,Notebooks (Bundle),Stationery & School Products,926,C002,689,12
O1432,2025,4,28,P008,Dumbbell Set,Gym Products,779,C001,3216,4
O1699,2025,4,28,P010,Soft Drink Cases,Groceries & Beverages,1195,C007,2527,26
O3349,2025,4,28,P005,Summer Cotton T-Shirts,Fashion,2697,C010,1723,12
O5722,2025,4,28,P012,Tea & Coffee Packs,Groceries & Beverages,571,C002,459,4
O0815,2025,4,29,P013,Notebooks (Bundle),Stationery & School Products,1022,C003,689,29
O5429,2025,4,29,P014,Pens & Markers Set,Stationery & School Products,173,C003,344,13
O2114,2025,4,30,P002,Smart Watch,Electronics,218,C009,17230,1
O4435,2025,4,30,P001,iPhone 15,Electronics,46,C003,103266,1
O5788,2025,4,30,P005,Summer Cotton T-Shirts,Fashion,2660,C002,1723,28
O1409,2025,5,1,P002,Smart Watch,Electronics,97,C003,17230,2
O1301,2025,5,2,P005,Summer Cotton T-Shirts,Fashion,4709,C003,1723,20
O2290,2025,5,2,P013,Notebooks (Bundle),Stationery & School Products,1059,C011,689,26
O3136,2025,5,2,P007,Treadmill,Gym Products,16,C008,48244,2
O3319,2025,5,2,P007,Treadmill,Gym Products,5,C002,48244,1
O4147,2025,5,2,P011,Packaged Snacks,Groceries & Beverages,259,C012,574,5
O0471,2025,5,3,P009,Yoga Mats,Gym Products,5225,C010,1723,5
O3183,2025,5,3,P008,Dumbbell Set,Gym Products,736,C009,3216,4
O1674,2025,5,4,P010,Soft Drink Cases,Groceries & Beverages,1232,C007,2527,26
O3685,2025,5,4,P015,School Backpacks,Stationery & School Products,104,C011,918,25
O0446,2025,5,5,P014,Pens & Markers Set,Stationery & School Products,253,C005,344,16
O1335,2025,5,5,P003,Bluetooth Speakers,Electronics,86,C003,10912,21
O4232,2025,5,5,P005,Summer Cotton T-Shirts,Fashion,1878,C006,1723,22
O0525,2025,5,6,P014,Pens & Markers Set,Stationery & School Products,139,C003,344,14
O5289,2025,5,6,P003,Bluetooth Speakers,Electronics,351,C003,10912,28
O0108,2025,5,7,P003,Bluetooth Speakers,Electronics,712,C007,10912,28
O1698,2025,5,7,P006,Festive Sarees,Fashion,334,C001,6892,4
O2916,2025,5,7,P010,Soft Drink Cases,Groceries & Beverages,1466,C007,2527,18
O5337,2025,5,7,P014,Pens & Markers Set,Stationery & School Products,227,C010,344,25
O1607,2025,5,8,P006,Festive Sarees,Fashion,405,C009,6892,4
O5533,2025,5,8,P002,Smart Watch,Electronics,285,C003,17230,5
O1750,2025,5,9,P014,Pens & Markers Set,Stationery & School Products,355,C007,344,25
O2283,2025,5,9,P003,Bluetooth Speakers,Electronics,206,C006,10912,30
O3188,2025,5,9,P014,Pens & Markers Set,Stationery & School Products,212,C007,344,22
O4083,2025,5,9,P007,Treadmill,Gym Products,38,C001,48244,1
O5136,2025,5,10,P003,Bluetooth Speakers,Electronics,504,C005,10912,18
O5305,2025,5,10,P001,iPhone 15,Electronics,132,C009,103266,1
O0943,2025,5,11,P007,Treadmill,Gym Products,6,C006,48244,2
O4406,2025,5,11,P010,Soft Drink Cases,Groceries & Beverages,303,C010,2527,11
O5186,2025,5,13,P014,Pens & Markers Set,Stationery & School Products,336,C008,344,10
O5941,2025,5,13,P015,School Backpacks,Stationery & School Products,362,C002,918,14
O2187,2025,5,14,P015,School Backpacks,Stationery & School Products,291,C007,918,10
O2581,2025,5,14,P002,Smart Watch,Electronics,385,C002,17230,5
O3595,2025,5,14,P013,Notebooks (Bundle),Stationery & School Products,104,C002,689,10
O3795,2025,5,14,P010,Soft Drink Cases,Groceries & Beverages,793,C009,2527,23
O4116,2025,5,14,P010,Soft Drink Cases,Groceries & Beverages,530,C011,2527,12
O1208,2025,5,15,P008,Dumbbell Set,Gym Products,898,C006,3216,4
O3839,2025,5,16,P013,Notebooks (Bundle),Stationery & School Products,1105,C011,689,23
O2338,2025,5,17,P012,Tea & Coffee Packs,Groceries & Beverages,670,C012,459,4
O0233,2025,5,18,P005,Summer Cotton T-Shirts,Fashion,4597,C009,1723,20
O4073,2025,5,18,P006,Festive Sarees,Fashion,2431,C006,6892,4
O4894,2025,5,18,P004,Men's Winter Jacket,Fashion,1575,C004,4020,2
O3744,2025,5,19,P010,Soft Drink Cases,Groceries & Beverages,820,C012,2527,18
O1026,2025,5,20,P015,School Backpacks,Stationery & School Products,47,C012,918,15
O2701,2025,5,20,P011,Packaged Snacks,Groceries & Beverages,1185,C004,574,5
O3386,2025,5,20,P007,Treadmill,Gym Products,47,C002,48244,2
O2030,2025,5,21,P010,Soft Drink Cases,Groceries & Beverages,852,C012,2527,25
O4587,2025,5,22,P004,Men's Winter Jacket,Fashion,1768,C011,4020,2
O3779,2025,5,23,P015,School Backpacks,Stationery & School Products,400,C001,918,29
O5787,2025,5,23,P013,Notebooks (Bundle),Stationery & School Products,1010,C012,689,17
O0554,2025,5,24,P013,Notebooks (Bundle),Stationery & School Products,1125,C008,689,12
O0612,2025,5,24,P003,Bluetooth Speakers,Electronics,164,C012,10912,21
O1517,2025,5,24,P007,Treadmill,Gym Products,43,C002,48244,1
O1683,2025,5,24,P006,Festive Sarees,Fashion,365,C002,6892,4
O5143,2025,5,24,P015,School Backpacks,Stationery & School Products,300,C005,918,27
O1496,2025,5,25,P002,Smart Watch,Electronics,494,C012,17230,1
O2345,2025,5,25,P003,Bluetooth Speakers,Electronics,119,C011,10912,11
O5741,2025,5,25,P010,Soft Drink Cases,Groceries & Beverages,556,C006,2527,17
O1268,2025,5,26,P013,Notebooks (Bundle),Stationery & School Products,739,C009,689,17
O0644,2025,5,27,P005,Summer Cotton T-Shirts,Fashion,5403,C008,1723,17
O2085,2025,5,27,P008,Dumbbell Set,Gym Products,396,C009,3216,4
O2740,2025,5,27,P010,Soft Drink Cases,Groceries & Beverages,231,C003,2527,11
O4476,2025,5,27,P007,Treadmill,Gym Products,50,C008,48244,2
O5466,2025,5,27,P005,Summer Cotton T-Shirts,Fashion,264,C008,1723,18
O0690,2025,5,28,P010,Soft Drink Cases,Groceries & Beverages,1885,C001,2527,15
O5123,2025,5,28,P006,Festive Sarees,Fashion,1096,C005,6892,4
O0588,2025,5,29,P006,Festive Sarees,Fashion,1701,C006,6892,4
O3962,2025,5,29,P008,Dumbbell Set,Gym Products,352,C003,3216,1
O0135,2025,5,30,P005,Summer Cotton T-Shirts,Fashion,4685,C007,1723,23
O0281,2025,5,30,P006,Festive Sarees,Fashion,2097,C010,6892,3
O0483,2025,5,30,P012,Tea & Coffee Packs,Groceries & Beverages,1334,C005,459,2
O2867,2025,5,30,P014,Pens & Markers Set,Stationery & School Products,475,C004,344,18
O4097,2025,5,30,P009,Yoga Mats,Gym Products,3455,C007,1723,1
O1714,2025,6,1,P008,Dumbbell Set,Gym Products,567,C010,3216,26
O2665,2025,6,1,P002,Smart Watch,Electronics,328,C001,17230,5
O4726,2025,6,1,P003,Bluetooth Speakers,Electronics,206,C012,10912,24
O5680,2025,6,1,P009,Yoga Mats,Gym Products,2358,C008,1723,13
O5928,2025,6,1,P012,Tea & Coffee Packs,Groceries & Beverages,394,C001,459,3
O1508,2025,6,2,P015,School Backpacks,Stationery & School Products,385,C006,918,21
O2481,2025,6,2,P005,Summer Cotton T-Shirts,Fashion,3324,C008,1723,14
O3003,2025,6,2,P005,Summer Cotton T-Shirts,Fashion,2958,C004,1723,15
O5554,2025,6,2,P014,Pens & Markers Set,Stationery & School Products,83,C004,344,30
O4966,2025,6,3,P010,Soft Drink Cases,Groceries & Beverages,1262,C006,2527,13
O1827,2025,6,4,P009,Yoga Mats,Gym Products,4282,C006,1723,26
O3746,2025,6,4,P003,Bluetooth Speakers,Electronics,515,C002,10912,26
O5794,2025,6,4,P007,Treadmill,Gym Products,38,C009,48244,4
O5954,2025,6,4,P001,iPhone 15,Electronics,191,C010,103266,1
O0942,2025,6,5,P013,Notebooks (Bundle),Stationery & School Products,871,C004,689,15
O4791,2025,6,6,P005,Summer Cotton T-Shirts,Fashion,1249,C003,1723,16
O5557,2025,6,6,P006,Festive Sarees,Fashion,579,C012,6892,5
O3414,2025,6,7,P005,Summer Cotton T-Shirts,Fashion,2684,C008,1723,19
O1489,2025,6,9,P003,Bluetooth Speakers,Electronics,488,C001,10912,12
O4410,2025,6,9,P008,Dumbbell Set,Gym Products,159,C008,3216,19
O1294,2025,6,10,P014,Pens & Markers Set,Stationery & School Products,141,C001,344,22
O3978,2025,6,10,P001,iPhone 15,Electronics,110,C010,103266,2
O5327,2025,6,10,P005,Summer Cotton T-Shirts,Fashion,523,C009,1723,22
O4122,2025,6,12,P012,Tea & Coffee Packs,Groceries & Beverages,975,C001,459,3
O1404,2025,6,13,P013,Notebooks (Bundle),Stationery & School Products,611,C004,689,28
O1549,2025,6,14,P002,Smart Watch,Electronics,463,C012,17230,4
O2299,2025,6,14,P003,Bluetooth Speakers,Electronics,173,C010,10912,20
O4325,2025,6,14,P014,Pens & Markers Set,Stationery & School Products,70,C011,344,13
O4692,2025,6,14,P003,Bluetooth Speakers,Electronics,255,C004,10912,22
O0180,2025,6,15,P011,Packaged Snacks,Groceries & Beverages,2382,C012,574,1
O0596,2025,6,15,P015,School Backpacks,Stationery & School Products,323,C007,918,19
O1556,2025,6,15,P012,Tea & Coffee Packs,Groceries & Beverages,229,C006,459,2
O3170,2025,6,16,P002,Smart Watch,Electronics,318,C006,17230,2
O5488,2025,6,16,P014,Pens & Markers Set,Stationery & School Products,113,C009,344,18
O1125,2025,6,17,P008,Dumbbell Set,Gym Products,951,C002,3216,11
O2099,2025,6,17,P005,Summer Cotton T-Shirts,Fashion,3771,C008,1723,18
O2115,2025,6,17,P013,Notebooks (Bundle),Stationery & School Products,77,C002,689,16
O2498,2025,6,17,P004,Men's Winter Jacket,Fashion,1289,C011,4020,3
O5405,2025,6,17,P005,Summer Cotton T-Shirts,Fashion,419,C004,1723,20
O0077,2025,6,18,P010,Soft Drink Cases,Groceries & Beverages,2179,C001,2527,24
O0627,2025,6,18,P013,Notebooks (Bundle),Stationery & School Products,1094,C009,689,15
O5416,2025,6,18,P010,Soft Drink Cases,Groceries & Beverages,854,C009,2527,24
O5812,2025,6,18,P015,School Backpacks,Stationery & School Products,104,C004,918,10
O1600,2025,6,19,P006,Festive Sarees,Fashion,409,C001,6892,4
O2143,2025,6,19,P003,Bluetooth Speakers,Electronics,311,C005,10912,21
O2327,2025,6,20,P002,Smart Watch,Electronics,32,C002,17230,3
O3915,2025,6,20,P014,Pens & Markers Set,Stationery & School Products,337,C005,344,12
O5475,2025,6,20,P014,Pens & Markers Set,Stationery & School Products,132,C012,344,19
O4333,2025,6,21,P001,iPhone 15,Electronics,76,C010,103266,2
O2194,2025,6,22,P010,Soft Drink Cases,Groceries & Beverages,738,C011,2527,28
O5208,2025,6,22,P012,Tea & Coffee Packs,Groceries & Beverages,908,C002,459,4
O5806,2025,6,22,P015,School Backpacks,Stationery & School Products,141,C003,918,30
O0386,2025,6,24,P009,Yoga Mats,Gym Products,5274,C003,1723,16
O1338,2025,6,24,P008,Dumbbell Set,Gym Products,816,C004,3216,13
O1344,2025,6,24,P003,Bluetooth Speakers,Electronics,38,C002,10912,21
O4278,2025,6,24,P006,Festive Sarees,Fashion,2165,C001,6892,5
O4372,2025,6,24,P014,Pens & Markers Set,Stationery & School Products,500,C009,344,21
O3081,2025,6,25,P014,Pens & Markers Set,Stationery & School Products,301,C007,344,10
O5695,2025,6,25,P008,Dumbbell Set,Gym Products,408,C002,3216,10
O3903,2025,6,26,P014,Pens & Markers Set,Stationery & School Products,356,C004,344,19
O3955,2025,6,26,P011,Packaged Snacks,Groceries & Beverages,387,C003,574,3
O5740,2025,6,26,P013,Notebooks (Bundle),Stationery & School Products,1044,C003,689,27
O1461,2025,6,27,P005,Summer Cotton T-Shirts,Fashion,4443,C008,1723,21
O3511,2025,6,27,P015,School Backpacks,Stationery & School Products,211,C012,918,15
O5784,2025,6,27,P002,Smart Watch,Electronics,163,C005,17230,3
O1329,2025,6,28,P005,Summer Cotton T-Shirts,Fashion,4686,C007,1723,23
O3290,2025,6,28,P011,Packaged Snacks,Groceries & Beverages,748,C011,574,4
O2406,2025,6,29,P005,Summer Cotton T-Shirts,Fashion,3405,C007,1723,19
O1283,2025,6,30,P010,Soft Drink Cases,Groceries & Beverages,1402,C008,2527,18
O2437,2025,6,30,P015,School Backpacks,Stationery & School Products,114,C003,918,30
O4659,2025,7,1,P003,Bluetooth Speakers,Electronics,331,C004,10912,28
O4747,2025,7,1,P010,Soft Drink Cases,Groceries & Beverages,1480,C004,2527,13
O3056,2025,7,2,P010,Soft Drink Cases,Groceries & Beverages,1328,C007,2527,15
O3851,2025,7,3,P008,Dumbbell Set,Gym Products,423,C001,3216,25
O5052,2025,7,3,P005,Summer Cotton T-Shirts,Fashion,936,C004,1723,24
O0151,2025,7,4,P004,Men's Winter Jacket,Fashion,3016,C005,4020,5
O0189,2025,7,4,P014,Pens & Markers Set,Stationery & School Products,489,C007,344,2
O0407,2025,7,4,P005,Summer Cotton T-Shirts,Fashion,5049,C003,1723,28
O0501,2025,7,4,P005,Summer Cotton T-Shirts,Fashion,4949,C001,1723,23
O2111,2025,7,4,P009,Yoga Mats,Gym Products,4108,C004,1723,20
O5777,2025,7,4,P008,Dumbbell Set,Gym Products,381,C001,3216,30
O5891,2025,7,4,P005,Summer Cotton T-Shirts,Fashion,2487,C003,1723,21
O1342,2025,7,5,P011,Packaged Snacks,Groceries & Beverages,1784,C007,574,3
O2566,2025,7,5,P007,Treadmill,Gym Products,26,C003,48244,8
O3924,2025,7,6,P007,Treadmill,Gym Products,23,C011,48244,3
O5009,2025,7,6,P003,Bluetooth Speakers,Electronics,587,C004,10912,28
O5180,2025,7,6,P011,Packaged Snacks,Groceries & Beverages,803,C008,574,3
O1196,2025,7,7,P010,Soft Drink Cases,Groceries & Beverages,1476,C005,2527,28
O1463,2025,7,7,P002,Smart Watch,Electronics,44,C011,17230,1
O4175,2025,7,7,P010,Soft Drink Cases,Groceries & Beverages,493,C003,2527,29
O3206,2025,7,8,P011,Packaged Snacks,Groceries & Beverages,805,C003,574,2
O1044,2025,7,9,P014,Pens & Markers Set,Stationery & School Products,279,C002,344,5
O0529,2025,7,10,P007,Treadmill,Gym Products,21,C004,48244,4
O1671,2025,7,10,P006,Festive Sarees,Fashion,366,C005,6892,1
O2966,2025,7,11,P012,Tea & Coffee Packs,Groceries & Beverages,191,C007,459,3
O1050,2025,7,13,P007,Treadmill,Gym Products,26,C005,48244,9
O1643,2025,7,14,P004,Men's Winter Jacket,Fashion,1945,C001,4020,1
O2954,2025,7,14,P003,Bluetooth Speakers,Electronics,56,C009,10912,29
O3486,2025,7,14,P008,Dumbbell Set,Gym Products,606,C010,3216,10
O0378,2025,7,15,P011,Packaged Snacks,Groceries & Beverages,2432,C011,574,3
O1555,2025,7,15,P001,iPhone 15,Electronics,198,C002,103266,2
O5388,2025,7,15,P005,Summer Cotton T-Shirts,Fashion,447,C004,1723,28
O2712,2025,7,16,P011,Packaged Snacks,Groceries & Beverages,1155,C010,574,4
O2833,2025,7,17,P009,Yoga Mats,Gym Products,4264,C001,1723,10
O5434,2025,7,17,P005,Summer Cotton T-Shirts,Fashion,327,C001,1723,28
O2167,2025,7,18,P011,Packaged Snacks,Groceries & Beverages,1391,C003,574,3
O5629,2025,7,18,P012,Tea & Coffee Packs,Groceries & Beverages,649,C001,459,1
O0775,2025,7,19,P005,Summer Cotton T-Shirts,Fashion,5358,C012,1723,10
O0961,2025,7,19,P005,Summer Cotton T-Shirts,Fashion,5103,C004,1723,24
O1839,2025,7,19,P003,Bluetooth Speakers,Electronics,70,C003,10912,30
O3598,2025,7,19,P003,Bluetooth Speakers,Electronics,41,C002,10912,10
O2455,2025,7,20,P010,Soft Drink Cases,Groceries & Beverages,472,C011,2527,19
O3647,2025,7,20,P005,Summer Cotton T-Shirts,Fashion,2480,C006,1723,17
O5541,2025,7,20,P004,Men's Winter Jacket,Fashion,1114,C001,4020,3
O2190,2025,7,21,P010,Soft Drink Cases,Groceries & Beverages,755,C001,2527,17
O5233,2025,7,21,P003,Bluetooth Speakers,Electronics,451,C010,10912,20
O0801,2025,7,22,P005,Summer Cotton T-Shirts,Fashion,5264,C005,1723,11
O1410,2025,7,22,P004,Men's Winter Jacket,Fashion,2211,C010,4020,2
O0445,2025,7,24,P014,Pens & Markers Set,Stationery & School Products,256,C008,344,3
O3836,2025,7,24,P010,Soft Drink Cases,Groceries & Beverages,749,C007,2527,30
O5205,2025,7,24,P005,Summer Cotton T-Shirts,Fashion,757,C006,1723,25
O2064,2025,7,25,P015,School Backpacks,Stationery & School Products,38,C003,918,5
O4783,2025,7,25,P007,Treadmill,Gym Products,35,C002,48244,8
O0636,2025,7,26,P010,Soft Drink Cases,Groceries & Beverages,1602,C004,2527,27
O1483,2025,7,26,P008,Dumbbell Set,Gym Products,771,C009,3216,25
O1711,2025,7,26,P008,Dumbbell Set,Gym Products,592,C003,3216,10
O2270,2025,7,26,P009,Yoga Mats,Gym Products,3994,C012,1723,24
O5239,2025,7,26,P008,Dumbbell Set,Gym Products,672,C006,3216,16
O0299,2025,7,27,P001,iPhone 15,Electronics,276,C006,103266,1
O0454,2025,7,27,P012,Tea & Coffee Packs,Groceries & Beverages,1367,C010,459,3
O0582,2025,7,27,P010,Soft Drink Cases,Groceries & Beverages,1629,C009,2527,22
O1490,2025,7,27,P015,School Backpacks,Stationery & School Products,395,C010,918,5
O2994,2025,7,27,P008,Dumbbell Set,Gym Products,918,C003,3216,20
O0263,2025,7,28,P009,Yoga Mats,Gym Products,5345,C007,1723,17
O1033,2025,7,28,P006,Festive Sarees,Fashion,1113,C011,6892,5
O3684,2025,7,29,P010,Soft Drink Cases,Groceries & Beverages,931,C010,2527,23
O4838,2025,7,29,P010,Soft Drink Cases,Groceries & Beverages,1395,C002,2527,10
O3249,2025,7,31,P007,Treadmill,Gym Products,43,C002,48244,4
O5835,2025,7,31,P009,Yoga Mats,Gym Products,2307,C004,1723,12
O1448,2025,8,1,P010,Soft Drink Cases,Groceries & Beverages,1340,C005,2527,1
O1596,2025,8,1,P003,Bluetooth Speakers,Electronics,330,C012,10912,2
O4777,2025,8,1,P002,Smart Watch,Electronics,362,C009,17230,5
O0809,2025,8,2,P011,Packaged Snacks,Groceries & Beverages,2109,C006,574,5
O1108,2025,8,2,P012,Tea & Coffee Packs,Groceries & Beverages,742,C002,459,3
O4247,2025,8,2,P011,Packaged Snacks,Groceries & Beverages,234,C002,574,1
O2055,2025,8,3,P003,Bluetooth Speakers,Electronics,398,C006,10912,1
O5778,2025,8,3,P013,Notebooks (Bundle),Stationery & School Products,1015,C012,689,5
O5935,2025,8,3,P002,Smart Watch,Electronics,47,C008,17230,5
O0496,2025,8,4,P003,Bluetooth Speakers,Electronics,262,C007,10912,2
O0146,2025,8,5,P004,Men's Winter Jacket,Fashion,3019,C002,4020,3
O0380,2025,8,5,P003,Bluetooth Speakers,Electronics,345,C002,10912,2
O1891,2025,8,5,P004,Men's Winter Jacket,Fashion,1768,C003,4020,5
